,RET
573938,False
573939,False
573940,False
573941,True
573942,False
573943,False
573944,True
573945,False
573946,False
573947,False
573948,True
573949,True
573950,False
573951,False
573952,False
573953,True
573954,False
573955,False
573956,False
573957,False
573958,False
573959,False
573960,True
573961,False
573962,False
573963,True
573964,False
573965,True
573966,True
573967,False
573968,False
573969,False
573970,False
573971,False
573972,False
573973,True
573974,False
573975,False
573976,True
573977,True
573978,True
573979,False
573980,False
573981,False
573982,True
573983,True
573984,False
573985,True
573986,False
573987,True
573988,False
573989,False
573990,False
573991,True
573992,True
573993,False
573994,False
573995,False
573996,False
573997,True
573998,True
573999,False
574000,True
574001,True
574002,True
574003,True
574004,True
574005,False
574006,True
574007,True
574008,True
574009,True
574010,True
574011,False
574012,False
574013,False
574014,False
574015,False
574016,True
574017,True
574018,True
574019,False
574020,True
574021,True
574022,True
574023,True
574024,True
574025,True
574026,True
574027,False
574028,True
574029,True
574030,True
574031,True
574032,True
574033,False
574034,True
574035,True
574036,True
574037,False
574038,True
574039,True
574040,False
574041,False
574042,True
574043,True
574044,True
574045,True
574046,True
574047,True
574048,False
574049,False
574050,True
574051,True
574052,True
574053,True
574054,False
574055,False
574056,False
574057,True
574058,False
574059,True
574060,True
574061,True
574062,True
574063,False
574064,True
574065,True
574066,False
574067,True
574068,False
574069,True
574070,True
574071,True
574072,True
574073,True
574074,True
574075,False
574076,False
574077,False
574078,True
574079,True
574080,True
574081,True
574082,True
574083,False
574084,True
574085,True
574086,False
574087,True
574088,False
574089,True
574090,True
574091,True
574092,True
574093,True
574094,False
574095,False
574096,True
574097,False
574098,True
574099,True
574100,False
574101,True
574102,True
574103,True
574104,True
574105,True
574106,True
574107,True
574108,True
574109,True
574110,True
574111,True
574112,False
574113,True
574114,True
574115,True
574116,True
574117,True
574118,True
574119,True
574120,True
574121,True
574122,False
574123,True
574124,True
574125,True
574126,True
574127,False
574128,True
574129,False
574130,True
574131,False
574132,True
574133,True
574134,True
574135,False
574136,True
574137,True
574138,True
574139,True
574140,True
574141,False
574142,True
574143,True
574144,True
574145,False
574146,False
574147,False
574148,True
574149,True
574150,False
574151,True
574152,True
574153,True
574154,True
574155,True
574156,False
574157,True
574158,True
574159,False
574160,False
574161,True
574162,True
574163,False
574164,False
574165,True
574166,True
574167,False
574168,True
574169,False
574170,False
574171,False
574172,True
574173,True
574174,True
574175,True
574176,False
574177,False
574178,False
574179,True
574180,True
574181,True
574182,True
574183,True
574184,True
574185,True
574186,True
574187,False
574188,False
574189,True
574190,False
574191,True
574192,True
574193,True
574194,True
574195,False
574196,True
574197,True
574198,True
574199,False
574200,False
574201,True
574202,True
574203,False
574204,False
574205,False
574206,True
574207,True
574208,False
574209,False
574210,False
574211,False
574212,True
574213,True
574214,True
574215,True
574216,True
574217,False
574218,False
574219,False
574220,True
574221,False
574222,False
574223,False
574224,False
574225,True
574226,True
574227,True
574228,True
574229,False
574230,False
574231,True
574232,True
574233,False
574234,True
574235,True
574236,False
574237,False
574238,True
574239,False
574240,False
574241,False
574242,True
574243,False
574244,False
574245,False
574246,True
574247,True
574248,False
574249,False
574250,True
574251,False
574252,True
574253,False
574254,True
574255,True
574256,True
574257,True
574258,False
574259,False
574260,False
574261,False
574262,False
574263,False
574264,False
574265,True
574266,False
574267,True
574268,False
574269,True
574270,True
574271,False
574272,False
574273,True
574274,False
574275,True
574276,False
574277,False
574278,True
574279,True
574280,False
574281,False
574282,True
574283,True
574284,True
574285,True
574286,True
574287,True
574288,True
574289,True
574290,True
574291,False
574292,False
574293,True
574294,False
574295,False
574296,True
574297,False
574298,False
574299,False
574300,False
574301,True
574302,False
574303,False
574304,True
574305,True
574306,False
574307,True
574308,True
574309,False
574310,True
574311,True
574312,True
574313,False
574314,False
574315,True
574316,False
574317,True
574318,True
574319,True
574320,False
574321,False
574322,False
574323,True
574324,False
574325,True
574326,False
574327,True
574328,True
574329,False
574330,False
574331,False
574332,True
574333,True
574334,True
574335,False
574336,False
574337,True
574338,True
574339,True
574340,True
574341,True
574342,False
574343,False
574344,False
574345,True
574346,True
574347,True
574348,False
574349,False
574350,False
574351,True
574352,True
574353,False
574354,True
574355,True
574356,False
574357,False
574358,False
574359,True
574360,False
574361,True
574362,False
574363,True
574364,False
574365,True
574366,True
574367,False
574368,True
574369,True
574370,False
574371,False
574372,False
574373,True
574374,True
574375,True
574376,False
574377,False
574378,True
574379,True
574380,False
574381,True
574382,False
574383,True
574384,False
574385,False
574386,True
574387,False
574388,True
574389,True
574390,True
574391,False
574392,True
574393,True
574394,True
574395,True
574396,False
574397,False
574398,False
574399,True
574400,False
574401,True
574402,True
574403,False
574404,True
574405,True
574406,True
574407,False
574408,False
574409,False
574410,True
574411,False
574412,False
574413,False
574414,True
574415,False
574416,True
574417,True
574418,True
574419,False
574420,True
574421,False
574422,True
574423,True
574424,True
574425,True
574426,False
574427,True
574428,True
574429,True
574430,True
574431,False
574432,True
574433,False
574434,True
574435,True
574436,True
574437,False
574438,False
574439,True
574440,True
574441,False
574442,False
574443,True
574444,True
574445,True
574446,True
574447,True
574448,True
574449,True
574450,True
574451,False
574452,False
574453,False
574454,True
574455,False
574456,True
574457,True
574458,False
574459,False
574460,True
574461,True
574462,True
574463,True
574464,True
574465,True
574466,True
574467,False
574468,False
574469,True
574470,False
574471,False
574472,False
574473,True
574474,False
574475,False
574476,False
574477,False
574478,True
574479,True
574480,True
574481,True
574482,True
574483,False
574484,True
574485,True
574486,False
574487,True
574488,True
574489,False
574490,False
574491,False
574492,False
574493,True
574494,True
574495,True
574496,True
574497,False
574498,True
574499,True
574500,True
574501,False
574502,True
574503,False
574504,False
574505,False
574506,False
574507,True
574508,True
574509,True
574510,True
574511,True
574512,True
574513,False
574514,False
574515,False
574516,True
574517,True
574518,True
574519,False
574520,True
574521,True
574522,False
574523,True
574524,True
574525,False
574526,True
574527,False
574528,False
574529,True
574530,False
574531,False
574532,True
574533,True
574534,False
574535,True
574536,False
574537,True
574538,False
574539,True
574540,True
574541,True
574542,False
574543,True
574544,True
574545,True
574546,True
574547,True
574548,True
574549,True
574550,True
574551,True
574552,True
574553,True
574554,True
574555,True
574556,False
574557,False
574558,True
574559,False
574560,True
574561,False
574562,True
574563,True
574564,False
574565,True
574566,True
574567,True
574568,True
574569,False
574570,False
574571,True
574572,True
574573,True
574574,False
574575,True
574576,False
574577,True
574578,True
574579,False
574580,True
574581,True
574582,False
574583,False
574584,False
574585,False
574586,True
574587,False
574588,True
574589,True
574590,False
574591,False
574592,True
574593,False
574594,True
574595,False
574596,False
574597,False
574598,True
574599,True
574600,True
574601,True
574602,True
574603,True
574604,True
574605,False
574606,False
574607,True
574608,True
574609,False
574610,False
574611,True
574612,False
574613,True
574614,False
574615,False
574616,True
574617,True
574618,False
574619,False
574620,False
574621,False
574622,False
574623,True
574624,False
574625,False
574626,False
574627,False
574628,True
574629,True
574630,True
574631,False
574632,True
574633,True
574634,False
574635,True
574636,False
574637,False
574638,False
574639,False
574640,True
574641,True
574642,True
574643,False
574644,True
574645,True
574646,False
574647,True
574648,True
574649,False
574650,False
574651,True
574652,True
574653,True
574654,True
574655,False
574656,True
574657,True
574658,False
574659,True
574660,False
574661,True
574662,True
574663,True
574664,False
574665,True
574666,False
574667,True
574668,True
574669,False
574670,False
574671,False
574672,True
574673,True
574674,True
574675,True
574676,False
574677,True
574678,False
574679,False
574680,True
574681,True
574682,False
574683,True
574684,True
574685,True
574686,True
574687,False
574688,True
574689,False
574690,False
574691,False
574692,True
574693,True
574694,True
574695,False
574696,False
574697,True
574698,True
574699,False
574700,False
574701,True
574702,True
574703,True
574704,True
574705,True
574706,False
574707,False
574708,False
574709,True
574710,True
574711,False
574712,False
574713,True
574714,False
574715,True
574716,False
574717,True
574718,True
574719,True
574720,True
574721,False
574722,False
574723,True
574724,False
574725,True
574726,False
574727,True
574728,True
574729,False
574730,False
574731,True
574732,False
574733,False
574734,True
574735,False
574736,True
574737,False
574738,True
574739,False
574740,False
574741,False
574742,False
574743,True
574744,True
574745,False
574746,True
574747,True
574748,False
574749,False
574750,False
574751,True
574752,False
574753,False
574754,True
574755,False
574756,False
574757,False
574758,True
574759,True
574760,False
574761,False
574762,True
574763,True
574764,True
574765,False
574766,True
574767,False
574768,False
574769,True
574770,True
574771,True
574772,True
574773,True
574774,True
574775,False
574776,True
574777,False
574778,False
574779,False
574780,True
574781,True
574782,True
574783,True
574784,True
574785,True
574786,False
574787,False
574788,False
574789,True
574790,False
574791,True
